"","generation","Sex","Treatments","ID","row_mean","Cohort","time","distance"
"7185","F1","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_9-5",235.88875,"CoMo+BaP_F1",15,241.362
"7186","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-23",267.29415,"CoMo+BaP_F1",15,252.104
"7187","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-39",337.7131,"CoMo+BaP_F1",15,504.282
"7188","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-51",428.14135,"CoMo+BaP_F1",15,598.511
"7189","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_11-7",414.69335,"CoMo+BaP_F1",15,377.846
"7190","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-24",379.07955,"CoMo+BaP_F1",15,310.806
"7191","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-40",279.6814,"CoMo+BaP_F1",15,251.153
"7192","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-52",279.6811,"CoMo+BaP_F1",15,237.796
"7193","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_12-8",296.1115,"CoMo+BaP_F1",15,283.872
"7194","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-11",255.93085,"CoMo+BaP_F1",15,312.778
"7195","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-27",295.5669,"CoMo+BaP_F1",15,230.741
"7196","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-12",314.45595,"CoMo+BaP_F1",15,277.979
"7197","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-28",314.8673,"CoMo+BaP_F1",15,255.25
"7198","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-15",382.6551,"CoMo+BaP_F1",15,282.697
"7199","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-31",223.9752,"CoMo+BaP_F1",15,252.852
"7200","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-43",348.7453,"CoMo+BaP_F1",15,249.223
"7201","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-55",499.4249,"CoMo+BaP_F1",15,581.284
"7202","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-63",300.7245,"CoMo+BaP_F1",15,273.258
"7203","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-16",327.24845,"CoMo+BaP_F1",15,307.219
"7204","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-32",125.5559,"CoMo+BaP_F1",15,216.203
"7205","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-44",165.2176,"CoMo+BaP_F1",15,294.967
"7206","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-56",348.06295,"CoMo+BaP_F1",15,315.88
"7207","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-64",322.1991,"CoMo+BaP_F1",15,257.862
"7208","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-19",353.32355,"CoMo+BaP_F1",15,353.165
"7209","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-3",358.40745,"CoMo+BaP_F1",15,260.058
"7210","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-35",327.65345,"CoMo+BaP_F1",15,307.922
"7211","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-47",351.8168,"CoMo+BaP_F1",15,449.516
"7212","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-59",434.3076,"CoMo+BaP_F1",15,414.951
"7213","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-20",276.43695,"CoMo+BaP_F1",15,349.978
"7214","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-36",293.3739,"CoMo+BaP_F1",15,378.251
"7215","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-4",495.43,"CoMo+BaP_F1",15,509.338
"7216","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-48",353.8911,"CoMo+BaP_F1",15,386.877
"7217","F1","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-60",366.35085,"CoMo+BaP_F1",15,320.123
"7218","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-1",339.14585,"CoMo+DMSO_F1",15,315.3
"7219","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-17",305.5201,"CoMo+DMSO_F1",15,408.148
"7220","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-33",359.7082,"CoMo+DMSO_F1",15,398.533
"7221","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-45",247.9536,"CoMo+DMSO_F1",15,186.319
"7222","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-57",279.63565,"CoMo+DMSO_F1",15,264.093
"7223","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",206.31765,"CoMo+DMSO_F1",15,194.346
"7224","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-26",139.42425,"CoMo+DMSO_F1",15,104.239
"7225","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-42",282.71215,"CoMo+DMSO_F1",15,265.916
"7226","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-54",223.41995,"CoMo+DMSO_F1",15,223.748
"7227","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-13",206.9576,"CoMo+DMSO_F1",15,224.609
"7228","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-29",211.1543,"CoMo+DMSO_F1",15,332.3
"7229","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-14",201.6614,"CoMo+DMSO_F1",15,201.22
"7230","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-30",281.82715,"CoMo+DMSO_F1",15,275.004
"7231","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-18",229.77795,"CoMo+DMSO_F1",15,206.284
"7232","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-2",138.49035,"CoMo+DMSO_F1",15,134.824
"7233","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-34",285.95395,"CoMo+DMSO_F1",15,249.811
"7234","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-46",231.4125,"CoMo+DMSO_F1",15,225.36
"7235","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-58",319.5981,"CoMo+DMSO_F1",15,405.159
"7236","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-21",272.2782,"CoMo+DMSO_F1",15,226.29
"7237","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-37",153.75595,"CoMo+DMSO_F1",15,93.061
"7238","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-49",262.3988,"CoMo+DMSO_F1",15,311.8
"7239","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",286.39975,"CoMo+DMSO_F1",15,269.384
"7240","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-22",350.3668,"CoMo+DMSO_F1",15,378.372
"7241","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-38",316.40525,"CoMo+DMSO_F1",15,318.525
"7242","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-50",447.1702,"CoMo+DMSO_F1",15,457.626
"7243","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-6",187.53845,"CoMo+DMSO_F1",15,246.29
"7244","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-25",311.1461,"CoMo+DMSO_F1",15,285.035
"7245","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-41",335.74605,"CoMo+DMSO_F1",15,253.398
"7246","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-53",291.46725,"CoMo+DMSO_F1",15,281.35
"7247","F1","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-9",181.3566,"CoMo+DMSO_F1",15,180.764
"7248","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-11",187.15095,"CoMo+DMSO_F1",15,0
"7249","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-27",463.2614,"CoMo+DMSO_F1",15,376.595
"7250","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-43",425.562,"CoMo+DMSO_F1",15,374.122
"7251","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-55",402.3425,"CoMo+DMSO_F1",15,330.302
"7252","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-12",363.20355,"CoMo+DMSO_F1",15,467.766
"7253","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-28",290.4988,"CoMo+DMSO_F1",15,250.875
"7254","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-44",306.2015,"CoMo+DMSO_F1",15,286.082
"7255","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-56",301.06295,"CoMo+DMSO_F1",15,268.426
"7256","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-15",258.5458,"CoMo+DMSO_F1",15,213.085
"7257","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-31",188.25855,"CoMo+DMSO_F1",15,179.769
"7258","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-16",260.15635,"CoMo+DMSO_F1",15,191.005
"7259","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-32",217.3001,"CoMo+DMSO_F1",15,230.348
"7260","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-19",262.2022,"CoMo+DMSO_F1",15,299.845
"7261","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-3",302.88845,"CoMo+DMSO_F1",15,429.526
"7262","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-35",286.47085,"CoMo+DMSO_F1",15,243.354
"7263","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-47",459.28545,"CoMo+DMSO_F1",15,470.673
"7264","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-59",272.6232,"CoMo+DMSO_F1",15,259.691
"7265","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-20",245.75015,"CoMo+DMSO_F1",15,260.009
"7266","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-36",364.69245,"CoMo+DMSO_F1",15,369.523
"7267","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-4",296.6658,"CoMo+DMSO_F1",15,272.991
"7268","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-48",331.1188,"CoMo+DMSO_F1",15,359.948
"7269","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-60",249.3261,"CoMo+DMSO_F1",15,130.244
"7270","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-23",428.05855,"CoMo+DMSO_F1",15,345.564
"7271","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-39",346.5815,"CoMo+DMSO_F1",15,286.426
"7272","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-51",312.5883,"CoMo+DMSO_F1",15,327.248
"7273","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-61",268.72305,"CoMo+DMSO_F1",15,204.114
"7274","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-7",25.62455,"CoMo+DMSO_F1",15,5.816
"7275","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-24",245.66415,"CoMo+DMSO_F1",15,289.05
"7276","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-40",305.6755,"CoMo+DMSO_F1",15,360.28
"7277","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-52",365.02625,"CoMo+DMSO_F1",15,500.393
"7278","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-62",288.52145,"CoMo+DMSO_F1",15,329.052
"7279","F1","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-8",294.41525,"CoMo+DMSO_F1",15,171.658
"7280","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-21",405.5194,"AHR2Mo+BaP_F2",15,513.446
"7281","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-37",160.01035,"AHR2Mo+BaP_F2",15,126.035
"7282","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-5",24.8138,"AHR2Mo+BaP_F2",15,289.228
"7283","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-14",117.6994,"AHR2Mo+BaP_F2",15,74.824
"7284","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-30",410.7059,"AHR2Mo+BaP_F2",15,418.589
"7285","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-46",62.71205,"AHR2Mo+BaP_F2",15,0
"7286","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-1",310.76285,"AHR2Mo+BaP_F2",15,332.784
"7287","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-17",106.80805,"AHR2Mo+BaP_F2",15,211.941
"7288","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-33",355.51085,"AHR2Mo+BaP_F2",15,285.46
"7289","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-18",262.4981,"AHR2Mo+BaP_F2",15,207.614
"7290","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-2",302.0509,"AHR2Mo+BaP_F2",15,259.39
"7291","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-34",232.0545,"AHR2Mo+BaP_F2",15,167.706
"7292","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-22",509.76425,"AHR2Mo+BaP_F2",15,439.129
"7293","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-38",477.3917,"AHR2Mo+BaP_F2",15,524.702
"7294","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-6",417.451,"AHR2Mo+BaP_F2",15,441.479
"7295","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-25",249.83895,"AHR2Mo+BaP_F2",15,248.781
"7296","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-41",273.0398,"AHR2Mo+BaP_F2",15,220.522
"7297","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-9",233.60315,"AHR2Mo+BaP_F2",15,273.671
"7298","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-5",275.63875,"AHR2Mo+BaP_F2",15,325.29
"7299","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-26",481.12025,"AHR2Mo+BaP_F2",15,549.89
"7300","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-42",377.67125,"AHR2Mo+BaP_F2",15,359.848
"7301","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-13",270.3199,"AHR2Mo+BaP_F2",15,261.369
"7302","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-29",463.674,"AHR2Mo+BaP_F2",15,451.934
"7303","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-45",250.1146,"AHR2Mo+BaP_F2",15,162.548
"7304","F2","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-49",298.9732,"AHR2Mo+BaP_F2",15,301.95
"7305","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-15",541.95455,"AHR2Mo+BaP_F2",15,590.817
"7306","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-31",449.6548,"AHR2Mo+BaP_F2",15,389.39
"7307","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-47",364.32625,"AHR2Mo+BaP_F2",15,318.933
"7308","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-50",381.45555,"AHR2Mo+BaP_F2",15,294.57
"7309","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-16",369.8519,"AHR2Mo+BaP_F2",15,338.53
"7310","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-32",474.8887,"AHR2Mo+BaP_F2",15,480.973
"7311","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-48",405.3026,"AHR2Mo+BaP_F2",15,365.127
"7312","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-51",615.94775,"AHR2Mo+BaP_F2",15,756.221
"7313","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-19",341.1456,"AHR2Mo+BaP_F2",15,281.294
"7314","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-3",328.6449,"AHR2Mo+BaP_F2",15,310.624
"7315","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-35",511.35045,"AHR2Mo+BaP_F2",15,357.748
"7316","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-20",342.8399,"AHR2Mo+BaP_F2",15,309.73
"7317","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-36",233.88245,"AHR2Mo+BaP_F2",15,231.546
"7318","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-4",334.55455,"AHR2Mo+BaP_F2",15,342.173
"7319","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-23",409.24245,"AHR2Mo+BaP_F2",15,428.562
"7320","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-39",705.6033,"AHR2Mo+BaP_F2",15,632.624
"7321","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-7",321.7641,"AHR2Mo+BaP_F2",15,292.589
"7322","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-40",436.1206,"AHR2Mo+BaP_F2",15,426.834
"7323","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-8",567.78035,"AHR2Mo+BaP_F2",15,681.835
"7324","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-11",596.52265,"AHR2Mo+BaP_F2",15,621.211
"7325","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-27",396.21665,"AHR2Mo+BaP_F2",15,321.571
"7326","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-43",372.1796,"AHR2Mo+BaP_F2",15,215.051
"7327","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-12",351.41395,"AHR2Mo+BaP_F2",15,246.136
"7328","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-28",537.789,"AHR2Mo+BaP_F2",15,605.146
"7329","F2","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-44",199.20995,"AHR2Mo+BaP_F2",15,258.444
"7330","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-25",414.4482,"AHR2Mo+DMSO_F2",15,428.022
"7331","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-41",408.9616,"AHR2Mo+DMSO_F2",15,419.07
"7332","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-9",323.7494,"AHR2Mo+DMSO_F2",15,342.094
"7333","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-18",387.5535,"AHR2Mo+DMSO_F2",15,390.164
"7334","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-2",358.1004,"AHR2Mo+DMSO_F2",15,332.3
"7335","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-34",103.25715,"AHR2Mo+DMSO_F2",15,6.951
"7336","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_13-21",220.8567,"AHR2Mo+DMSO_F2",15,235.804
"7337","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_13-37",87.5749,"AHR2Mo+DMSO_F2",15,224.802
"7338","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_13-5",305.52925,"AHR2Mo+DMSO_F2",15,304.313
"7339","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_14-22",361.1029,"AHR2Mo+DMSO_F2",15,351.053
"7340","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_14-38",187.31505,"AHR2Mo+DMSO_F2",15,191.3
"7341","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_14-6",142.0469,"AHR2Mo+DMSO_F2",15,0
"7342","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_2-5",350.13705,"AHR2Mo+DMSO_F2",15,439.25
"7343","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_2-26",230.92265,"AHR2Mo+DMSO_F2",15,257.814
"7344","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_2-42",297.0557,"AHR2Mo+DMSO_F2",15,240.073
"7345","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-13",200.1187,"AHR2Mo+DMSO_F2",15,207.433
"7346","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-29",207.3299,"AHR2Mo+DMSO_F2",15,146.074
"7347","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-45",406.79035,"AHR2Mo+DMSO_F2",15,400.783
"7348","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_5-53",257.059,"AHR2Mo+DMSO_F2",15,281.129
"7349","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-14",230.087,"AHR2Mo+DMSO_F2",15,234.937
"7350","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-30",325.7643,"AHR2Mo+DMSO_F2",15,385.805
"7351","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-46",250.2622,"AHR2Mo+DMSO_F2",15,225.345
"7352","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-50",245.66835,"AHR2Mo+DMSO_F2",15,231.493
"7353","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_6-54",222.1534,"AHR2Mo+DMSO_F2",15,189.426
"7354","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-1",27.94865,"AHR2Mo+DMSO_F2",15,6.984
"7355","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-17",495.5863,"AHR2Mo+DMSO_F2",15,441.15
"7356","F2","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_9-33",298.14235,"AHR2Mo+DMSO_F2",15,289.19
"7357","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-19",427.0055,"AHR2Mo+DMSO_F2",15,375.371
"7358","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-3",410.34725,"AHR2Mo+DMSO_F2",15,366.971
"7359","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_11-35",389.8538,"AHR2Mo+DMSO_F2",15,353.618
"7360","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-20",396.6915,"AHR2Mo+DMSO_F2",15,393.021
"7361","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-36",219.2331,"AHR2Mo+DMSO_F2",15,193.33
"7362","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_12-4",433.13755,"AHR2Mo+DMSO_F2",15,461.139
"7363","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-23",425.30945,"AHR2Mo+DMSO_F2",15,366.677
"7364","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-39",332.7456,"AHR2Mo+DMSO_F2",15,364.585
"7365","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_15-7",347.1782,"AHR2Mo+DMSO_F2",15,265.233
"7366","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-24",331.96665,"AHR2Mo+DMSO_F2",15,249.623
"7367","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-40",425.59135,"AHR2Mo+DMSO_F2",15,384.333
"7368","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_16-8",253.16005,"AHR2Mo+DMSO_F2",15,256.798
"7369","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-11",382.68925,"AHR2Mo+DMSO_F2",15,362.735
"7370","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-27",377.22,"AHR2Mo+DMSO_F2",15,381.568
"7371","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_3-43",334.20325,"AHR2Mo+DMSO_F2",15,321.086
"7372","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-12",239.53875,"AHR2Mo+DMSO_F2",15,207.138
"7373","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-28",360.95845,"AHR2Mo+DMSO_F2",15,414.159
"7374","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_4-44",353.8407,"AHR2Mo+DMSO_F2",15,467.264
"7375","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-15",373.59735,"AHR2Mo+DMSO_F2",15,325.55
"7376","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-31",315.2993,"AHR2Mo+DMSO_F2",15,329.353
"7377","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-47",345.3242,"AHR2Mo+DMSO_F2",15,317.412
"7378","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-51",330.42615,"AHR2Mo+DMSO_F2",15,243.741
"7379","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_7-55",452.3026,"AHR2Mo+DMSO_F2",15,473.666
"7380","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-16",383.49675,"AHR2Mo+DMSO_F2",15,365.657
"7381","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-32",184.95315,"AHR2Mo+DMSO_F2",15,204.746
"7382","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-48",363.1167,"AHR2Mo+DMSO_F2",15,379.855
"7383","F2","M","AHR2Mo+DMSO","AHR_DMSO-M-Arena_8-52",241.73845,"AHR2Mo+DMSO_F2",15,213.717
"7384","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-13",282.15425,"CoMo+BaP_F2",15,196.95
"7385","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-29",236.5366,"CoMo+BaP_F2",15,225.999
"7386","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-45",287.836,"CoMo+BaP_F2",15,280.726
"7387","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-49",273.79435,"CoMo+BaP_F2",15,251.925
"7388","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_1-53",547.7449,"CoMo+BaP_F2",15,570.706
"7389","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-22",302.7132,"CoMo+BaP_F2",15,266.026
"7390","F2","F","CoMo+BaP","COMO_5<b5>M_Bap-F-Arena_5-38",151.2852,"CoMo+BaP_F2",15,170.243
